LocID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
50,Bangladesh,2,Medium,2089,2089.5,20-24,20,5,4070.348,3897.734,7968.082
50,Bangladesh,2,Medium,2090,2090.5,20-24,20,5,4027.317,3849.512,7876.829
50,Bangladesh,2,Medium,2091,2091.5,20-24,20,5,3993.79,3822.176,7815.966
50,Bangladesh,2,Medium,2092,2092.5,20-24,20,5,3959.378,3793.689,7753.067
50,Bangladesh,2,Medium,2093,2093.5,20-24,20,5,3922.799,3759.797,7682.596
50,Bangladesh,2,Medium,2094,2094.5,20-24,20,5,3884.005,3719.643,7603.648
50,Bangladesh,2,Medium,2095,2095.5,20-24,20,5,3844.988,3675.559,7520.547
50,Bangladesh,2,Medium,2096,2096.5,20-24,20,5,3814.322,3651.063,7465.385
50,Bangladesh,2,Medium,2097,2097.5,20-24,20,5,3781.76,3624.413,7406.173
50,Bangladesh,2,Medium,2098,2098.5,20-24,20,5,3746.425,3591.714,7338.139
50,Bangladesh,2,Medium,2099,2099.5,20-24,20,5,3708.949,3552.782,7261.731
50,Bangladesh,2,Medium,2100,2100.5,20-24,20,5,3671.76,3510.375,7182.135
50,Bangladesh,2,Medium,1950,1950.5,25-29,25,5,1486.994,1377.365,2864.359
50,Bangladesh,2,Medium,1951,1951.5,25-29,25,5,1517.803,1409.619,2927.422
50,Bangladesh,2,Medium,1952,1952.5,25-29,25,5,1549.552,1442.316,2991.868
50,Bangladesh,2,Medium,1953,1953.5,25-29,25,5,1582.588,1475.294,3057.882
50,Bangladesh,2,Medium,1954,1954.5,25-29,25,5,1618.722,1509.068,3127.79
50,Bangladesh,2,Medium,1955,1955.5,25-29,25,5,1659.747,1544.524,3204.271
50,Bangladesh,2,Medium,1956,1956.5,25-29,25,5,1702.604,1576.983,3279.587
50,Bangladesh,2,Medium,1957,1957.5,25-29,25,5,1750.228,1611.343,3361.571
50,Bangladesh,2,Medium,1958,1958.5,25-29,25,5,1801.831,1648.348,3450.179
50,Bangladesh,2,Medium,1959,1959.5,25-29,25,5,1855.548,1688.543,3544.091
50,Bangladesh,2,Medium,1960,1960.5,25-29,25,5,1909.569,1731.729,3641.298
50,Bangladesh,2,Medium,1961,1961.5,25-29,25,5,1952.444,1767.636,3720.08
50,Bangladesh,2,Medium,1962,1962.5,25-29,25,5,1996.919,1808.213,3805.132
50,Bangladesh,2,Medium,1963,1963.5,25-29,25,5,2042.326,1852.68,3895.006
50,Bangladesh,2,Medium,1964,1964.5,25-29,25,5,2088.02,1899.92,3987.94
50,Bangladesh,2,Medium,1965,1965.5,25-29,25,5,2133.834,1949.225,4083.059
50,Bangladesh,2,Medium,1966,1966.5,25-29,25,5,2180.283,1998.171,4178.454
50,Bangladesh,2,Medium,1967,1967.5,25-29,25,5,2227.235,2049.686,4276.921
50,Bangladesh,2,Medium,1968,1968.5,25-29,25,5,2272.293,2100.876,4373.169
50,Bangladesh,2,Medium,1969,1969.5,25-29,25,5,2313.985,2149.161,4463.146
50,Bangladesh,2,Medium,1970,1970.5,25-29,25,5,2352.035,2193.409,4545.444
50,Bangladesh,2,Medium,1971,1971.5,25-29,25,5,2400.293,2243.385,4643.678
50,Bangladesh,2,Medium,1972,1972.5,25-29,25,5,2441.699,2287.898,4729.597
50,Bangladesh,2,Medium,1973,1973.5,25-29,25,5,2472.804,2325.207,4798.011
50,Bangladesh,2,Medium,1974,1974.5,25-29,25,5,2482.942,2346.781,4829.723
50,Bangladesh,2,Medium,1975,1975.5,25-29,25,5,2459.636,2341.265,4800.901
50,Bangladesh,2,Medium,1976,1976.5,25-29,25,5,2389.79,2295.038,4684.828
50,Bangladesh,2,Medium,1977,1977.5,25-29,25,5,2310.261,2233.31,4543.571
50,Bangladesh,2,Medium,1978,1978.5,25-29,25,5,2246.141,2176.287,4422.428
50,Bangladesh,2,Medium,1979,1979.5,25-29,25,5,2230.096,2154.263,4384.359
50,Bangladesh,2,Medium,1980,1980.5,25-29,25,5,2279.784,2186.792,4466.576
50,Bangladesh,2,Medium,1981,1981.5,25-29,25,5,2409.509,2271.868,4681.377
50,Bangladesh,2,Medium,1982,1982.5,25-29,25,5,2592.195,2407.186,4999.381
50,Bangladesh,2,Medium,1983,1983.5,25-29,25,5,2813.979,2582.512,5396.491
50,Bangladesh,2,Medium,1984,1984.5,25-29,25,5,3052.163,2779.06,5831.223
50,Bangladesh,2,Medium,1985,1985.5,25-29,25,5,3291.077,2984.444,6275.521
50,Bangladesh,2,Medium,1986,1986.5,25-29,25,5,3514.62,3203.25,6717.87
50,Bangladesh,2,Medium,1987,1987.5,25-29,25,5,3743.529,3432.759,7176.288
50,Bangladesh,2,Medium,1988,1988.5,25-29,25,5,3969.853,3663.546,7633.399
50,Bangladesh,2,Medium,1989,1989.5,25-29,25,5,4184.08,3883.288,8067.368
50,Bangladesh,2,Medium,1990,1990.5,25-29,25,5,4379.936,4083.744,8463.68
50,Bangladesh,2,Medium,1991,1991.5,25-29,25,5,4553.185,4256.068,8809.253
50,Bangladesh,2,Medium,1992,1992.5,25-29,25,5,4704.301,4406.234,9110.535
50,Bangladesh,2,Medium,1993,1993.5,25-29,25,5,4835.207,4538.272,9373.479
50,Bangladesh,2,Medium,1994,1994.5,25-29,25,5,4949.274,4658.945,9608.219
50,Bangladesh,2,Medium,1995,1995.5,25-29,25,5,5048.975,4772.857,9821.832
50,Bangladesh,2,Medium,1996,1996.5,25-29,25,5,5132.776,4878.369,10011.145
50,Bangladesh,2,Medium,1997,1997.5,25-29,25,5,5199.685,4974.744,10174.429
50,Bangladesh,2,Medium,1998,1998.5,25-29,25,5,5260.948,5069.311,10330.259
50,Bangladesh,2,Medium,1999,1999.5,25-29,25,5,5335.29,5173.138,10508.428
50,Bangladesh,2,Medium,2000,2000.5,25-29,25,5,5434.832,5292.644,10727.476
50,Bangladesh,2,Medium,2001,2001.5,25-29,25,5,5557.35,5430.186,10987.536
50,Bangladesh,2,Medium,2002,2002.5,25-29,25,5,5705.856,5589.988,11295.844
50,Bangladesh,2,Medium,2003,2003.5,25-29,25,5,5868.421,5764.76,11633.181
50,Bangladesh,2,Medium,2004,2004.5,25-29,25,5,6026.407,5938.797,11965.204
50,Bangladesh,2,Medium,2005,2005.5,25-29,25,5,6167.667,6098.336,12266.003
50,Bangladesh,2,Medium,2006,2006.5,25-29,25,5,6288.536,6236.303,12524.839
50,Bangladesh,2,Medium,2007,2007.5,25-29,25,5,6392.51,6369.055,12761.565
50,Bangladesh,2,Medium,2008,2008.5,25-29,25,5,6479.849,6499.197,12979.046
50,Bangladesh,2,Medium,2009,2009.5,25-29,25,5,6553.34,6624.702,13178.042
50,Bangladesh,2,Medium,2010,2010.5,25-29,25,5,6615.162,6737.699,13352.861
50,Bangladesh,2,Medium,2011,2011.5,25-29,25,5,6696.073,6819.215,13515.288
50,Bangladesh,2,Medium,2012,2012.5,25-29,25,5,6764.904,6887.428,13652.332
50,Bangladesh,2,Medium,2013,2013.5,25-29,25,5,6824.348,6948.668,13773.016
50,Bangladesh,2,Medium,2014,2014.5,25-29,25,5,6879.691,7007.16,13886.851
50,Bangladesh,2,Medium,2015,2015.5,25-29,25,5,6933.917,7060.356,13994.273
50,Bangladesh,2,Medium,2016,2016.5,25-29,25,5,7001.229,7099.341,14100.57
50,Bangladesh,2,Medium,2017,2017.5,25-29,25,5,7068.043,7135.997,14204.04
50,Bangladesh,2,Medium,2018,2018.5,25-29,25,5,7133.39,7175.37,14308.76
50,Bangladesh,2,Medium,2019,2019.5,25-29,25,5,7196.718,7220.374,14417.092
50,Bangladesh,2,Medium,2020,2020.5,25-29,25,5,7257.687,7268.12,14525.807
50,Bangladesh,2,Medium,2021,2021.5,25-29,25,5,7327.62,7299.331,14626.951
50,Bangladesh,2,Medium,2022,2022.5,25-29,25,5,7396.423,7336.076,14732.499
50,Bangladesh,2,Medium,2023,2023.5,25-29,25,5,7459.65,7377.238,14836.888
50,Bangladesh,2,Medium,2024,2024.5,25-29,25,5,7512.277,7416.801,14929.078
50,Bangladesh,2,Medium,2025,2025.5,25-29,25,5,7550.93,7446.516,14997.446
50,Bangladesh,2,Medium,2026,2026.5,25-29,25,5,7588.546,7458.863,15047.409
50,Bangladesh,2,Medium,2027,2027.5,25-29,25,5,7614.156,7465.76,15079.916
50,Bangladesh,2,Medium,2028,2028.5,25-29,25,5,7623.597,7465.858,15089.455
50,Bangladesh,2,Medium,2029,2029.5,25-29,25,5,7612.021,7453.483,15065.504
50,Bangladesh,2,Medium,2030,2030.5,25-29,25,5,7577.361,7421.95,14999.311
50,Bangladesh,2,Medium,2031,2031.5,25-29,25,5,7534.069,7366.034,14900.103
50,Bangladesh,2,Medium,2032,2032.5,25-29,25,5,7467.659,7292.3,14759.959
50,Bangladesh,2,Medium,2033,2033.5,25-29,25,5,7386.332,7211.129,14597.461
50,Bangladesh,2,Medium,2034,2034.5,25-29,25,5,7303.598,7134.832,14438.43
50,Bangladesh,2,Medium,2035,2035.5,25-29,25,5,7228.346,7067.808,14296.154
50,Bangladesh,2,Medium,2036,2036.5,25-29,25,5,7171.776,7003.62,14175.396
50,Bangladesh,2,Medium,2037,2037.5,25-29,25,5,7123.057,6950.877,14073.934
50,Bangladesh,2,Medium,2038,2038.5,25-29,25,5,7079.747,6909.618,13989.365
50,Bangladesh,2,Medium,2039,2039.5,25-29,25,5,7037.665,6874.943,13912.608
50,Bangladesh,2,Medium,2040,2040.5,25-29,25,5,6994.233,6840.113,13834.346
50,Bangladesh,2,Medium,2041,2041.5,25-29,25,5,6963.652,6802.131,13765.783
50,Bangladesh,2,Medium,2042,2042.5,25-29,25,5,6933.495,6767.548,13701.043
50,Bangladesh,2,Medium,2043,2043.5,25-29,25,5,6901.247,6736.578,13637.825
50,Bangladesh,2,Medium,2044,2044.5,25-29,25,5,6864.308,6706.267,13570.575
50,Bangladesh,2,Medium,2045,2045.5,25-29,25,5,6821,6671.041,13492.041
50,Bangladesh,2,Medium,2046,2046.5,25-29,25,5,6784.591,6627.823,13412.414
50,Bangladesh,2,Medium,2047,2047.5,25-29,25,5,6741.827,6581.577,13323.404
50,Bangladesh,2,Medium,2048,2048.5,25-29,25,5,6691.115,6533.165,13224.28
50,Bangladesh,2,Medium,2049,2049.5,25-29,25,5,6631.436,6480.923,13112.359
50,Bangladesh,2,Medium,2050,2050.5,25-29,25,5,6562.576,6420.658,12983.234
50,Bangladesh,2,Medium,2051,2051.5,25-29,25,5,6497.268,6349.514,12846.782
50,Bangladesh,2,Medium,2052,2052.5,25-29,25,5,6422.965,6272.46,12695.425
50,Bangladesh,2,Medium,2053,2053.5,25-29,25,5,6341.17,6193.57,12534.74
50,Bangladesh,2,Medium,2054,2054.5,25-29,25,5,6255.12,6115.42,12370.54
50,Bangladesh,2,Medium,2055,2055.5,25-29,25,5,6167.226,6036.32,12203.546
50,Bangladesh,2,Medium,2056,2056.5,25-29,25,5,6090.062,5953.553,12043.615
50,Bangladesh,2,Medium,2057,2057.5,25-29,25,5,6011.769,5872.637,11884.406
50,Bangladesh,2,Medium,2058,2058.5,25-29,25,5,5931.933,5795.681,11727.614
50,Bangladesh,2,Medium,2059,2059.5,25-29,25,5,5850.319,5721.799,11572.118
50,Bangladesh,2,Medium,2060,2060.5,25-29,25,5,5767.02,5647.004,11414.024
50,Bangladesh,2,Medium,2061,2061.5,25-29,25,5,5694.594,5568.942,11263.536
50,Bangladesh,2,Medium,2062,2062.5,25-29,25,5,5621.661,5493.346,11115.007
50,Bangladesh,2,Medium,2063,2063.5,25-29,25,5,5548.041,5422.447,10970.488
50,Bangladesh,2,Medium,2064,2064.5,25-29,25,5,5474.173,5355.987,10830.16
50,Bangladesh,2,Medium,2065,2065.5,25-29,25,5,5400.507,5290.382,10690.889
50,Bangladesh,2,Medium,2066,2066.5,25-29,25,5,5339.006,5222.981,10561.987
50,Bangladesh,2,Medium,2067,2067.5,25-29,25,5,5278.094,5159.074,10437.168
50,Bangladesh,2,Medium,2068,2068.5,25-29,25,5,5217.217,5100.538,10317.755
50,Bangladesh,2,Medium,2069,2069.5,25-29,25,5,5156.452,5046.785,10203.237
50,Bangladesh,2,Medium,2070,2070.5,25-29,25,5,5095.937,4993.944,10089.881
50,Bangladesh,2,Medium,2071,2071.5,25-29,25,5,5047.426,4939.074,9986.5
50,Bangladesh,2,Medium,2072,2072.5,25-29,25,5,4999.605,4887.79,9887.395
50,Bangladesh,2,Medium,2073,2073.5,25-29,25,5,4950.841,4840.99,9791.831
50,Bangladesh,2,Medium,2074,2074.5,25-29,25,5,4899.475,4796.445,9695.92
50,Bangladesh,2,Medium,2075,2075.5,25-29,25,5,4844.509,4749.189,9593.698
50,Bangladesh,2,Medium,2076,2076.5,25-29,25,5,4797.75,4696.064,9493.814
50,Bangladesh,2,Medium,2077,2077.5,25-29,25,5,4747.923,4643.061,9390.984
50,Bangladesh,2,Medium,2078,2078.5,25-29,25,5,4694.795,4592.369,9287.164
50,Bangladesh,2,Medium,2079,2079.5,25-29,25,5,4639.057,4543.987,9183.044
50,Bangladesh,2,Medium,2080,2080.5,25-29,25,5,4581.273,4494.451,9075.724
50,Bangladesh,2,Medium,2081,2081.5,25-29,25,5,4533.645,4440.629,8974.274
50,Bangladesh,2,Medium,2082,2082.5,25-29,25,5,4484.466,4388.436,8872.902
50,Bangladesh,2,Medium,2083,2083.5,25-29,25,5,4433.261,4339.813,8773.074
50,Bangladesh,2,Medium,2084,2084.5,25-29,25,5,4380.172,4294.243,8674.415
50,Bangladesh,2,Medium,2085,2085.5,25-29,25,5,4325.407,4247.949,8573.356
50,Bangladesh,2,Medium,2086,2086.5,25-29,25,5,4281.525,4197.844,8479.369
50,Bangladesh,2,Medium,2087,2087.5,25-29,25,5,4236.919,4150.168,8387.087
50,Bangladesh,2,Medium,2088,2088.5,25-29,25,5,4190.846,4106.576,8297.422
50,Bangladesh,2,Medium,2089,2089.5,25-29,25,5,4143.001,4066.141,8209.142
50,Bangladesh,2,Medium,2090,2090.5,25-29,25,5,4093.297,4024.866,8118.163
50,Bangladesh,2,Medium,2091,2091.5,25-29,25,5,4054.343,3979.507,8033.85
50,Bangladesh,2,Medium,2092,2092.5,25-29,25,5,4014.392,3936.237,7950.629
50,Bangladesh,2,Medium,2093,2093.5,25-29,25,5,3972.886,3897.012,7869.898
50,Bangladesh,2,Medium,2094,2094.5,25-29,25,5,3929.86,3861.317,7791.177
50,Bangladesh,2,Medium,2095,2095.5,25-29,25,5,3885.349,3825.273,7710.622
50,Bangladesh,2,Medium,2096,2096.5,25-29,25,5,3851.775,3785.237,7637.012
50,Bangladesh,2,Medium,2097,2097.5,25-29,25,5,3817.695,3747.868,7565.563
50,Bangladesh,2,Medium,2098,2098.5,25-29,25,5,3782.061,3714.569,7496.63
50,Bangladesh,2,Medium,2099,2099.5,25-29,25,5,3744.171,3684.022,7428.193
50,Bangladesh,2,Medium,2100,2100.5,25-29,25,5,3703.632,3651.898,7355.53
50,Bangladesh,2,Medium,1950,1950.5,30-34,30,5,1295.816,1163.882,2459.698
50,Bangladesh,2,Medium,1951,1951.5,30-34,30,5,1323.035,1193.938,2516.973
50,Bangladesh,2,Medium,1952,1952.5,30-34,30,5,1352.484,1226.214,2578.698
50,Bangladesh,2,Medium,1953,1953.5,30-34,30,5,1383.178,1259.827,2643.005
50,Bangladesh,2,Medium,1954,1954.5,30-34,30,5,1414.592,1293.887,2708.479
50,Bangladesh,2,Medium,1955,1955.5,30-34,30,5,1447.047,1328.287,2775.334
50,Bangladesh,2,Medium,1956,1956.5,30-34,30,5,1477.135,1358.804,2835.939
50,Bangladesh,2,Medium,1957,1957.5,30-34,30,5,1508.136,1390.058,2898.194
50,Bangladesh,2,Medium,1958,1958.5,30-34,30,5,1541.793,1422.858,2964.651
50,Bangladesh,2,Medium,1959,1959.5,30-34,30,5,1580.181,1457.91,3038.091
50,Bangladesh,2,Medium,1960,1960.5,30-34,30,5,1623.858,1495.164,3119.022
50,Bangladesh,2,Medium,1961,1961.5,30-34,30,5,1663.271,1525.688,3188.959
50,Bangladesh,2,Medium,1962,1962.5,30-34,30,5,1709.13,1559.893,3269.023
50,Bangladesh,2,Medium,1963,1963.5,30-34,30,5,1759.394,1597.378,3356.772
50,Bangladesh,2,Medium,1964,1964.5,30-34,30,5,1810.921,1637.506,3448.427
50,Bangladesh,2,Medium,1965,1965.5,30-34,30,5,1861.66,1679.832,3541.492
50,Bangladesh,2,Medium,1966,1966.5,30-34,30,5,1911.141,1721.964,3633.105
50,Bangladesh,2,Medium,1967,1967.5,30-34,30,5,1960.828,1766.833,3727.661
50,Bangladesh,2,Medium,1968,1968.5,30-34,30,5,2007.969,1811.951,3819.92
50,Bangladesh,2,Medium,1969,1969.5,30-34,30,5,2050.351,1855.016,3905.367
50,Bangladesh,2,Medium,1970,1970.5,30-34,30,5,2087.011,1894.904,3981.915
50,Bangladesh,2,Medium,1971,1971.5,30-34,30,5,2130.996,1940.782,4071.778
50,Bangladesh,2,Medium,1972,1972.5,30-34,30,5,2173.572,1986.903,4160.475
50,Bangladesh,2,Medium,1973,1973.5,30-34,30,5,2218.287,2035.76,4254.047
50,Bangladesh,2,Medium,1974,1974.5,30-34,30,5,2266.082,2087.824,4353.906
50,Bangladesh,2,Medium,1975,1975.5,30-34,30,5,2313.956,2140.701,4454.657
50,Bangladesh,2,Medium,1976,1976.5,30-34,30,5,2325.401,2173.078,4498.479
50,Bangladesh,2,Medium,1977,1977.5,30-34,30,5,2330.573,2201.379,4531.952
50,Bangladesh,2,Medium,1978,1978.5,30-34,30,5,2320.941,2214.959,4535.9
50,Bangladesh,2,Medium,1979,1979.5,30-34,30,5,2291.076,2205.653,4496.729
50,Bangladesh,2,Medium,1980,1980.5,30-34,30,5,2244.921,2174.192,4419.113
50,Bangladesh,2,Medium,1981,1981.5,30-34,30,5,2233.695,2142.667,4376.362
50,Bangladesh,2,Medium,1982,1982.5,30-34,30,5,2219.038,2095.487,4314.525
50,Bangladesh,2,Medium,1983,1983.5,30-34,30,5,2215.139,2048.857,4263.996
50,Bangladesh,2,Medium,1984,1984.5,30-34,30,5,2246.968,2032.029,4278.997
50,Bangladesh,2,Medium,1985,1985.5,30-34,30,5,2330.607,2065.65,4396.257
50,Bangladesh,2,Medium,1986,1986.5,30-34,30,5,2443.81,2158.57,4602.38
50,Bangladesh,2,Medium,1987,1987.5,30-34,30,5,2606.971,2305.608,4912.579
50,Bangladesh,2,Medium,1988,1988.5,30-34,30,5,2806.233,2493.085,5299.318
50,Bangladesh,2,Medium,1989,1989.5,30-34,30,5,3020.778,2699.738,5720.516
50,Bangladesh,2,Medium,1990,1990.5,30-34,30,5,3236.911,2911.386,6148.297
50,Bangladesh,2,Medium,1991,1991.5,30-34,30,5,3457.853,3128.226,6586.079
50,Bangladesh,2,Medium,1992,1992.5,30-34,30,5,3683.09,3352.742,7035.832
50,Bangladesh,2,Medium,1993,1993.5,30-34,30,5,3904.939,3575.903,7480.842
50,Bangladesh,2,Medium,1994,1994.5,30-34,30,5,4114.213,3786.824,7901.037
50,Bangladesh,2,Medium,1995,1995.5,30-34,30,5,4304.82,3978.893,8283.713
50,Bangladesh,2,Medium,1996,1996.5,30-34,30,5,4469.788,4149.981,8619.769
50,Bangladesh,2,Medium,1997,1997.5,30-34,30,5,4616.755,4301.919,8918.674
50,Bangladesh,2,Medium,1998,1998.5,30-34,30,5,4746.292,4437.474,9183.766
50,Bangladesh,2,Medium,1999,1999.5,30-34,30,5,4859.425,4561.797,9421.222
50,Bangladesh,2,Medium,2000,2000.5,30-34,30,5,4956.623,4678.268,9634.891
50,Bangladesh,2,Medium,2001,2001.5,30-34,30,5,5031.09,4782.108,9813.198
50,Bangladesh,2,Medium,2002,2002.5,30-34,30,5,5087.903,4877.172,9965.075
50,Bangladesh,2,Medium,2003,2003.5,30-34,30,5,5138.76,4971.201,10109.961
50,Bangladesh,2,Medium,2004,2004.5,30-34,30,5,5200.481,5076.008,10276.489
50,Bangladesh,2,Medium,2005,2005.5,30-34,30,5,5282.492,5199.427,10481.919
50,Bangladesh,2,Medium,2006,2006.5,30-34,30,5,5373.68,5330.799,10704.479
50,Bangladesh,2,Medium,2007,2007.5,30-34,30,5,5485.741,5482.596,10968.337
50,Bangladesh,2,Medium,2008,2008.5,30-34,30,5,5613.117,5647.287,11260.404
50,Bangladesh,2,Medium,2009,2009.5,30-34,30,5,5741.653,5812.241,11553.894
50,Bangladesh,2,Medium,2010,2010.5,30-34,30,5,5860.079,5970.449,11830.528
50,Bangladesh,2,Medium,2011,2011.5,30-34,30,5,5987.066,6116.638,12103.704
50,Bangladesh,2,Medium,2012,2012.5,30-34,30,5,6107.221,6253.882,12361.103
50,Bangladesh,2,Medium,2013,2013.5,30-34,30,5,6220.672,6381.625,12602.297
50,Bangladesh,2,Medium,2014,2014.5,30-34,30,5,6326.159,6499.471,12825.63
50,Bangladesh,2,Medium,2015,2015.5,30-34,30,5,6420.546,6607.413,13027.959
50,Bangladesh,2,Medium,2016,2016.5,30-34,30,5,6506.902,6699.949,13206.851
50,Bangladesh,2,Medium,2017,2017.5,30-34,30,5,6581.709,6782.448,13364.157
50,Bangladesh,2,Medium,2018,2018.5,30-34,30,5,6649.172,6856.124,13505.296
50,Bangladesh,2,Medium,2019,2019.5,30-34,30,5,6714.241,6922.648,13636.889
50,Bangladesh,2,Medium,2020,2020.5,30-34,30,5,6778.96,6984.129,13763.089
50,Bangladesh,2,Medium,2021,2021.5,30-34,30,5,6843.96,7028.296,13872.256
50,Bangladesh,2,Medium,2022,2022.5,30-34,30,5,6908.734,7064.303,13973.037
50,Bangladesh,2,Medium,2023,2023.5,30-34,30,5,6974.533,7095.794,14070.327
50,Bangladesh,2,Medium,2024,2024.5,30-34,30,5,7041.269,7128.038,14169.307
50,Bangladesh,2,Medium,2025,2025.5,30-34,30,5,7107.064,7164.754,14271.818
50,Bangladesh,2,Medium,2026,2026.5,30-34,30,5,7175.234,7202.519,14377.753
50,Bangladesh,2,Medium,2027,2027.5,30-34,30,5,7242.728,7243.719,14486.447
50,Bangladesh,2,Medium,2028,2028.5,30-34,30,5,7307.287,7285.199,14592.486
50,Bangladesh,2,Medium,2029,2029.5,30-34,30,5,7363.785,7321.398,14685.183
50,Bangladesh,2,Medium,2030,2030.5,30-34,30,5,7407.247,7348.994,14756.241
50,Bangladesh,2,Medium,2031,2031.5,30-34,30,5,7443.648,7368.192,14811.84
50,Bangladesh,2,Medium,2032,2032.5,30-34,30,5,7468.368,7379.522,14847.89
50,Bangladesh,2,Medium,2033,2033.5,30-34,30,5,7479.219,7379.859,14859.078
50,Bangladesh,2,Medium,2034,2034.5,30-34,30,5,7471.541,7364.388,14835.929
50,Bangladesh,2,Medium,2035,2035.5,30-34,30,5,7441.835,7331.12,14772.955
50,Bangladesh,2,Medium,2036,2036.5,30-34,30,5,7395.795,7279.545,14675.34
50,Bangladesh,2,Medium,2037,2037.5,30-34,30,5,7328.113,7209.217,14537.33
50,Bangladesh,2,Medium,2038,2038.5,30-34,30,5,7248.182,7128.354,14376.536
50,Bangladesh,2,Medium,2039,2039.5,30-34,30,5,7168.795,7049.311,14218.106
50,Bangladesh,2,Medium,2040,2040.5,30-34,30,5,7097.138,6980.568,14077.706
50,Bangladesh,2,Medium,2041,2041.5,30-34,30,5,7038.718,6921.686,13960.404
50,Bangladesh,2,Medium,2042,2042.5,30-34,30,5,6988.612,6872.26,13860.872
50,Bangladesh,2,Medium,2043,2043.5,30-34,30,5,6946.015,6830.621,13776.636
50,Bangladesh,2,Medium,2044,2044.5,30-34,30,5,6906.751,6792.63,13699.381
50,Bangladesh,2,Medium,2045,2045.5,30-34,30,5,6866.807,6755.896,13622.703
50,Bangladesh,2,Medium,2046,2046.5,30-34,30,5,6833.912,6722.806,13556.718
50,Bangladesh,2,Medium,2047,2047.5,30-34,30,5,6802.237,6691.411,13493.648
50,Bangladesh,2,Medium,2048,2048.5,30-34,30,5,6770.774,6660.071,13430.845
50,Bangladesh,2,Medium,2049,2049.5,30-34,30,5,6736.73,6626.443,13363.173
50,Bangladesh,2,Medium,2050,2050.5,30-34,30,5,6696.999,6589.385,13286.384
50,Bangladesh,2,Medium,2051,2051.5,30-34,30,5,6657.794,6550.291,13208.085
50,Bangladesh,2,Medium,2052,2052.5,30-34,30,5,6613.342,6506.815,13120.157
50,Bangladesh,2,Medium,2053,2053.5,30-34,30,5,6563.539,6458.208,13021.747
50,Bangladesh,2,Medium,2054,2054.5,30-34,30,5,6506.946,6403.157,12910.103
50,Bangladesh,2,Medium,2055,2055.5,30-34,30,5,6441.682,6341.378,12783.06
50,Bangladesh,2,Medium,2056,2056.5,30-34,30,5,6374.247,6274.858,12649.105
50,Bangladesh,2,Medium,2057,2057.5,30-34,30,5,6298.428,6200.776,12499.204
50,Bangladesh,2,Medium,2058,2058.5,30-34,30,5,6217.308,6121.497,12338.805
50,Bangladesh,2,Medium,2059,2059.5,30-34,30,5,6134.027,6040.228,12174.255
50,Bangladesh,2,Medium,2060,2060.5,30-34,30,5,6049.521,5959.453,12008.974
50,Bangladesh,2,Medium,2061,2061.5,30-34,30,5,5969.918,5881.045,11850.963
50,Bangladesh,2,Medium,2062,2062.5,30-34,30,5,5890.103,5803.138,11693.241
50,Bangladesh,2,Medium,2063,2063.5,30-34,30,5,5811.033,5725.926,11536.959
50,Bangladesh,2,Medium,2064,2064.5,30-34,30,5,5732.124,5648.923,11381.047
50,Bangladesh,2,Medium,2065,2065.5,30-34,30,5,5651.978,5572.336,11224.314
50,Bangladesh,2,Medium,2066,2066.5,30-34,30,5,5577.297,5498.756,11076.053
50,Bangladesh,2,Medium,2067,2067.5,30-34,30,5,5502.853,5426.054,10928.907
50,Bangladesh,2,Medium,2068,2068.5,30-34,30,5,5429.82,5354.67,10784.49
50,Bangladesh,2,Medium,2069,2069.5,30-34,30,5,5358.407,5284.934,10643.341
50,Bangladesh,2,Medium,2070,2070.5,30-34,30,5,5287.671,5217.521,10505.192
50,Bangladesh,2,Medium,2071,2071.5,30-34,30,5,5223.781,5154.287,10378.068
50,Bangladesh,2,Medium,2072,2072.5,30-34,30,5,5161.146,5092.986,10254.132
50,Bangladesh,2,Medium,2073,2073.5,30-34,30,5,5100.752,5033.932,10134.684
50,Bangladesh,2,Medium,2074,2074.5,30-34,30,5,5042.444,4977.086,10019.53
50,Bangladesh,2,Medium,2075,2075.5,30-34,30,5,4984.807,4922.589,9907.396
50,Bangladesh,2,Medium,2076,2076.5,30-34,30,5,4933.935,4871.806,9805.741
50,Bangladesh,2,Medium,2077,2077.5,30-34,30,5,4884.581,4823.286,9707.867
50,Bangladesh,2,Medium,2078,2078.5,30-34,30,5,4836.375,4776.048,9612.423
50,Bangladesh,2,Medium,2079,2079.5,30-34,30,5,4787.278,4728.266,9515.544
50,Bangladesh,2,Medium,2080,2080.5,30-34,30,5,4734.813,4679.095,9413.908
50,Bangladesh,2,Medium,2081,2081.5,30-34,30,5,4685.949,4630.325,9316.274
50,Bangladesh,2,Medium,2082,2082.5,30-34,30,5,4634.533,4580.042,9214.575
50,Bangladesh,2,Medium,2083,2083.5,30-34,30,5,4581.723,4528.71,9110.433
50,Bangladesh,2,Medium,2084,2084.5,30-34,30,5,4528.049,4476.945,9004.994
50,Bangladesh,2,Medium,2085,2085.5,30-34,30,5,4472.708,4425.509,8898.217
50,Bangladesh,2,Medium,2086,2086.5,30-34,30,5,4422.667,4375.824,8798.491
50,Bangladesh,2,Medium,2087,2087.5,30-34,30,5,4371.792,4326.269,8698.061
50,Bangladesh,2,Medium,2088,2088.5,30-34,30,5,4320.992,4277.049,8598.041
